hhid14_9,pid14,movenum,mg21bx,mg21cx,mg21dx,mg21ex,mg21e,mg21d,mg21c,mg21b,mg24x,mg24mth,mg24yr,mg25,mg26,mg27x,mg27,mg28,mg29,mg30,mg31,mg34a,mg34,mg35,mg36,mg39,mg40,hhid14,pidlink,version,module
174190000,4,4,3,3,3,3,62,33,20,70,1,98,1999,NA,1,8,NA,1,1,2,NA,NA,1,1,C,3,NA,1741900,174190004,1.3,B3A_MG2
174201100,12,1,3,3,3,3,62,33,17,50,1,12,2007,NA,1,1,1,4,NA,NA,NA,NA,3,NA,,3,NA,1742011,174201112,1.3,B3A_MG2
175031100,4,1,3,3,3,3,62,33,18,70,1,5,2009,NA,1,1,10,12,NA,NA,NA,NA,3,NA,,3,NA,1750311,175030006,1.3,B3A_MG2
175050004,2,1,1,3,3,3,62,33,18,70,1,7,2011,NA,1,1,3,12,NA,NA,NA,NA,1,1,A,1,NA,1750551,175055102,1.3,B3A_MG2
175050004,2,2,3,3,3,3,62,33,18,80,1,8,2012,NA,1,1,3,13,NA,NA,NA,NA,1,2,AG,3,NA,1750551,175055102,1.3,B3A_MG2
175070003,2,1,3,3,3,3,62,33,18,70,1,4,2010,NA,1,1,40,4,NA,NA,NA,NA,3,NA,,3,NA,1750751,175075102,1.3,B3A_MG2
175080004,1,1,3,3,3,3,62,33,18,170,1,7,2011,NA,1,1,20,2,NA,NA,1,NA,3,NA,,3,NA,1750851,175080004,1.3,B3A_MG2
175114300,1,1,1,3,3,3,62,33,28,100,1,8,2009,NA,1,1,40,12,NA,NA,NA,NA,3,NA,,1,NA,1751143,175110005,1.3,B3A_MG2
175114300,1,2,3,3,3,3,62,33,28,110,1,9,2013,NA,1,1,5,1,1,7,NA,NA,1,2,AG,3,NA,1751143,175110005,1.3,B3A_MG2
175114300,2,1,1,3,3,3,62,33,28,120,1,11,2005,NA,1,1,400,1,1,1,NA,NA,3,NA,,1,NA,1751143,175114302,1.3,B3A_MG2
175114300,2,2,1,1,3,3,62,33,27,90,1,3,2008,NA,3,1,70,1,1,1,NA,NA,3,NA,,1,NA,1751143,175114302,1.3,B3A_MG2
175114300,2,3,1,3,3,3,62,33,28,120,1,1,2009,NA,1,1,70,1,1,1,NA,NA,3,NA,,1,NA,1751143,175114302,1.3,B3A_MG2
175114300,2,4,1,3,3,3,62,33,28,100,1,11,2009,NA,1,1,3,1,1,1,NA,NA,1,2,AG,1,NA,1751143,175114302,1.3,B3A_MG2
175114300,2,5,3,3,3,3,62,33,28,110,1,9,2014,NA,1,1,3,1,1,1,NA,NA,1,2,AG,3,NA,1751143,175114302,1.3,B3A_MG2
175120004,1,1,8,1,3,3,62,33,19,998,1,9,2013,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,1751251,175120004,1.3,B3A_MG2
175120004,1,2,1,1,3,3,62,33,18,70,1,6,2014,NA,1,8,NA,95,NA,NA,NA,NA,3,NA,,1,NA,1751251,175120004,1.3,B3A_MG2
175120004,1,3,3,3,3,3,62,33,17,100,1,8,2014,NA,1,1,27,1,1,1,NA,NA,3,NA,,3,NA,1751251,175120004,1.3,B3A_MG2
175150004,1,1,3,3,3,3,62,33,18,70,1,98,2008,NA,1,1,14,1,1,1,NA,NA,3,NA,,3,NA,1751551,175150004,1.3,B3A_MG2
175171103,2,1,3,3,3,3,62,33,18,80,1,7,2012,NA,1,1,22,4,NA,NA,NA,NA,3,NA,,3,NA,1751752,175171103,1.3,B3A_MG2
175190000,8,1,1,1,1,3,62,17,3,91,1,7,2006,NA,1,1,1000,1,1,1,NA,NA,3,NA,,1,NA,1751900,175190008,1.3,B3A_MG2
175190000,8,2,1,1,3,3,62,33,16,160,1,6,2009,NA,1,1,1000,9,NA,NA,NA,NA,3,NA,,1,NA,1751900,175190008,1.3,B3A_MG2
175190000,8,3,3,3,3,3,62,33,18,70,1,7,2013,NA,1,1,30,4,NA,NA,NA,NA,3,NA,,3,NA,1751900,175190008,1.3,B3A_MG2
175210000,4,1,3,3,3,3,62,33,18,70,1,98,1999,NA,3,1,100,4,NA,NA,NA,NA,3,NA,,3,NA,1752100,175210004,1.3,B3A_MG2
175241103,1,1,1,1,3,3,62,33,27,120,1,8,2013,NA,5,8,NA,1,1,1,NA,NA,1,1,I,1,NA,1752452,175241103,1.3,B3A_MG2
175241103,1,2,3,3,3,3,62,33,29,110,1,9,2014,NA,1,8,NA,1,1,3,NA,NA,3,NA,,3,NA,1752452,175241103,1.3,B3A_MG2
175250000,8,1,3,3,3,3,62,33,18,70,1,12,2008,NA,1,1,10,4,NA,NA,NA,NA,3,NA,,3,NA,1752500,175250008,1.3,B3A_MG2
175290000,6,1,3,3,3,3,62,33,18,70,1,4,2013,NA,3,1,25,4,NA,NA,NA,NA,3,NA,,3,NA,1752900,175290006,1.3,B3A_MG2
176010004,1,1,3,3,3,3,62,33,20,21,1,11,2012,NA,3,1,1,4,NA,NA,NA,NA,3,NA,,3,NA,1760151,176010004,1.3,B3A_MG2
176010006,1,1,1,1,3,3,62,33,74,50,1,98,2005,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,1760152,176010006,1.3,B3A_MG2
176010006,1,2,1,1,3,3,62,33,74,140,1,98,2007,NA,5,1,20,2,NA,NA,1,NA,3,NA,,1,NA,1760152,176010006,1.3,B3A_MG2
176010006,1,3,8,1,1,3,62,64,72,998,1,98,2008,NA,1,8,NA,1,1,2,NA,NA,3,NA,,1,NA,1760152,176010006,1.3,B3A_MG2
176010006,1,4,1,1,3,3,62,33,16,50,1,98,2010,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760152,176010006,1.3,B3A_MG2
176010006,1,5,1,1,3,3,62,33,18,120,1,98,2011,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760152,176010006,1.3,B3A_MG2
176010006,1,6,3,3,3,3,62,33,20,70,1,98,2012,NA,1,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1760152,176010006,1.3,B3A_MG2
176010007,1,1,8,1,3,3,62,33,74,998,1,98,9998,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760153,176010007,1.3,B3A_MG2
176010007,1,2,1,1,3,3,62,33,20,21,1,98,9998,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,1760153,176010007,1.3,B3A_MG2
176010007,1,3,3,3,3,3,62,33,20,50,1,6,9998,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,1760153,176010007,1.3,B3A_MG2
176010008,1,1,3,3,3,3,62,33,74,130,1,98,2010,NA,1,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1760154,176010008,1.3,B3A_MG2
176010009,1,1,3,3,3,3,62,33,74,140,1,9,2012,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,1760155,176010009,1.3,B3A_MG2
176010000,12,1,1,1,3,3,62,33,17,50,1,98,1995,NA,3,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,1760100,176010012,1.3,B3A_MG2
176010000,12,2,1,3,3,3,62,33,20,10,1,98,2004,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,1760100,176010012,1.3,B3A_MG2
176010000,12,3,3,3,3,3,62,33,20,21,1,98,2007,NA,3,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,1760100,176010012,1.3,B3A_MG2
176020005,1,1,3,3,3,3,62,33,22,151,1,9,2012,NA,1,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1760251,176020005,1.3,B3A_MG2
176030000,7,1,1,1,1,3,62,31,74,40,1,98,2008,NA,5,1,500,1,1,2,NA,NA,3,NA,,1,NA,1760300,176030007,1.3,B3A_MG2
176030000,7,2,3,3,3,3,62,33,20,21,1,6,2011,NA,3,1,500,1,1,6,NA,NA,3,NA,,3,NA,1760300,176030007,1.3,B3A_MG2
176050000,3,1,3,3,3,3,62,33,20,21,1,10,2010,NA,1,1,78,12,NA,NA,NA,NA,3,NA,,3,NA,1760500,176050003,1.3,B3A_MG2
176050000,4,1,8,1,3,3,62,33,22,998,1,9,2008,NA,5,1,50,2,NA,NA,1,NA,3,NA,,1,NA,1760500,176050004,1.3,B3A_MG2
176050000,4,2,3,3,3,3,62,33,20,21,1,8,2012,NA,1,1,50,12,NA,NA,NA,NA,3,NA,,3,NA,1760500,176050004,1.3,B3A_MG2
176050005,1,1,3,3,3,3,62,33,74,110,1,11,2011,NA,3,1,57,2,NA,NA,1,NA,3,NA,,3,NA,1760551,176050005,1.3,B3A_MG2
176060000,1,1,8,1,1,3,62,16,71,998,1,98,2001,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760600,176060001,1.3,B3A_MG2
176060000,1,2,3,3,3,3,62,33,20,21,1,98,2002,NA,1,8,NA,22,NA,NA,NA,NA,3,NA,,1,NA,1760600,176060001,1.3,B3A_MG2
176060000,1,3,1,1,1,3,62,62,92,998,1,98,2003,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760600,176060001,1.3,B3A_MG2
176060000,1,4,3,3,3,3,62,33,20,21,1,98,2007,NA,3,8,NA,22,NA,NA,NA,NA,3,NA,,1,NA,1760600,176060001,1.3,B3A_MG2
176060000,1,5,8,8,1,3,62,15,98,998,1,11,2013,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1760600,176060001,1.3,B3A_MG2
176060000,1,6,3,3,3,3,62,33,20,21,1,8,2014,NA,3,8,NA,22,NA,NA,NA,NA,3,NA,,3,NA,1760600,176060001,1.3,B3A_MG2
176060004,2,1,3,3,3,3,62,33,15,130,1,8,2008,NA,3,1,60,4,NA,NA,NA,NA,3,NA,,3,NA,1760651,176060004,1.3,B3A_MG2
176100000,3,1,3,3,3,3,62,33,20,70,1,98,2009,NA,1,1,15,12,NA,NA,NA,NA,1,5,AG,3,NA,1761000,176100003,1.3,B3A_MG2
176100000,7,1,3,3,3,3,62,33,20,70,1,6,2009,NA,1,1,15,1,1,7,NA,NA,1,5,AFG,3,NA,1761000,176100007,1.3,B3A_MG2
176113100,1,1,8,8,1,3,62,31,98,998,1,7,2013,NA,5,1,400,1,1,1,NA,NA,3,NA,,1,NA,1761131,176110006,1.3,B3A_MG2
176113100,1,2,3,3,3,3,62,33,20,21,1,1,2014,NA,1,1,400,9,NA,NA,NA,NA,3,NA,,3,NA,1761131,176110006,1.3,B3A_MG2
176110008,1,1,3,3,3,3,62,34,4,70,1,8,2013,NA,5,1,190,2,NA,NA,1,NA,3,NA,,3,NA,1761151,176110008,1.3,B3A_MG2
176110009,1,1,3,3,3,3,62,33,74,50,1,9,2013,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,1761152,176110009,1.3,B3A_MG2
176111104,1,1,3,3,3,3,62,34,4,70,1,8,2014,NA,3,1,200,2,NA,NA,1,NA,3,NA,,3,NA,1761154,176111104,1.3,B3A_MG2
176120000,2,1,1,3,3,3,62,33,20,120,1,7,2008,NA,3,1,90,1,1,3,NA,NA,3,NA,,1,NA,1761200,176120002,1.3,B3A_MG2
176120000,2,2,3,3,3,3,62,33,20,21,1,7,2009,NA,3,1,90,1,1,3,NA,NA,3,NA,,3,NA,1761200,176120002,1.3,B3A_MG2
176120000,4,1,1,1,3,3,62,33,74,20,1,9,2011,NA,1,1,70,2,NA,NA,1,NA,3,NA,,1,NA,1761200,176120004,1.3,B3A_MG2
176120000,4,2,3,3,3,3,62,33,20,21,1,1,2015,NA,1,1,70,1,1,1,NA,NA,3,NA,,3,NA,1761200,176120004,1.3,B3A_MG2
176140003,1,1,1,3,3,3,62,33,20,30,1,98,2008,NA,1,1,1,4,NA,NA,NA,NA,1,1,A,1,NA,1761451,176140003,1.3,B3A_MG2
176140003,1,2,3,3,3,3,62,33,20,30,1,98,2010,NA,1,1,0,13,NA,NA,NA,NA,1,1,A,3,NA,1761451,176140003,1.3,B3A_MG2
176140005,1,1,3,3,3,3,62,33,20,21,1,1,2009,NA,3,1,1,4,NA,NA,NA,NA,3,NA,,3,NA,1761452,176140005,1.3,B3A_MG2
176140000,7,1,3,3,3,3,62,33,20,21,1,10,2008,NA,1,1,7,8,NA,NA,NA,NA,1,5,AG,3,NA,1761400,176140007,1.3,B3A_MG2
176140000,8,1,3,3,3,3,62,33,20,21,1,98,2008,NA,1,1,6,8,NA,NA,NA,NA,1,6,BCDE,3,NA,1761400,176140008,1.3,B3A_MG2
176140000,9,1,3,3,3,3,62,33,20,21,1,7,2013,NA,1,1,10,8,NA,NA,NA,NA,1,5,BCD,3,NA,1761400,176140009,1.3,B3A_MG2
176143100,1,1,1,1,3,3,62,33,20,21,1,5,1997,NA,3,1,80,4,NA,NA,NA,NA,3,NA,,1,NA,1761431,176143101,1.3,B3A_MG2
176143100,1,2,3,3,3,3,62,33,74,70,1,1,1998,NA,3,1,80,1,1,2,NA,NA,1,1,A,3,NA,1761431,176143101,1.3,B3A_MG2
176140005,2,1,3,3,3,3,62,33,20,21,1,98,2000,NA,1,8,NA,1,2,NA,NA,NA,3,NA,,3,NA,1761452,176145202,1.3,B3A_MG2
176140005,3,1,3,3,3,3,62,33,20,21,1,6,2014,NA,1,1,80,2,NA,NA,1,NA,3,NA,,3,NA,1761452,176145203,1.3,B3A_MG2
176151100,1,1,1,1,1,3,62,35,26,130,1,12,2013,NA,3,1,500,1,1,1,NA,NA,3,NA,,1,NA,1761511,176150003,1.3,B3A_MG2
176151100,1,2,3,3,3,3,62,33,20,21,1,10,2014,NA,3,1,500,11,NA,NA,NA,NA,3,NA,,3,NA,1761511,176150003,1.3,B3A_MG2
176150000,6,1,3,3,3,3,62,33,20,40,1,98,2010,NA,1,1,5,9,NA,NA,NA,NA,3,NA,,3,NA,1761500,176150006,1.3,B3A_MG2
176160006,1,1,1,3,3,3,62,33,20,30,1,6,2008,NA,1,1,10,4,NA,NA,NA,NA,3,NA,,1,NA,1761651,176160006,1.3,B3A_MG2
176160006,1,2,3,3,3,3,62,33,20,21,1,1,2009,NA,3,1,5,9,NA,NA,NA,NA,1,1,A,3,NA,1761651,176160006,1.3,B3A_MG2
176170000,3,1,1,3,3,3,62,33,20,20,1,12,2013,NA,1,1,4,4,NA,NA,NA,NA,1,2,G,1,NA,1761700,176170003,1.3,B3A_MG2
176170000,3,2,3,3,3,3,62,33,20,21,1,7,2014,NA,1,1,4,22,NA,NA,NA,NA,1,2,G,3,NA,1761700,176170003,1.3,B3A_MG2
176171100,2,1,1,3,3,3,62,33,20,21,1,98,1988,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1761711,176170004,1.3,B3A_MG2
176171100,2,2,3,3,3,3,62,33,20,21,1,98,1992,NA,3,1,1,4,NA,NA,NA,NA,3,NA,,3,NA,1761711,176170004,1.3,B3A_MG2
176184100,2,1,3,3,3,3,62,33,19,20,1,4,2011,NA,1,1,1,13,NA,NA,NA,NA,1,3,AG,1,NA,1761841,176180004,1.3,B3A_MG2
176184100,2,2,1,1,3,3,62,33,20,21,1,12,2013,NA,1,1,20,12,NA,NA,NA,NA,1,3,AG,1,NA,1761841,176180004,1.3,B3A_MG2
176184100,2,3,3,3,3,3,62,33,19,20,1,7,2014,NA,1,1,20,13,NA,NA,NA,NA,1,3,AG,3,NA,1761841,176180004,1.3,B3A_MG2
176184100,1,1,3,3,3,3,62,33,19,20,1,4,2011,NA,3,1,1,95,NA,NA,NA,NA,1,3,AG,1,NA,1761841,176184101,1.3,B3A_MG2
176184100,1,2,1,1,3,3,62,33,20,21,1,98,2013,NA,3,1,20,8,NA,NA,NA,NA,1,3,AG,1,NA,1761841,176184101,1.3,B3A_MG2
176184100,1,3,3,3,3,3,62,33,19,20,1,7,2014,NA,5,1,20,95,NA,NA,NA,NA,1,3,AG,3,NA,1761841,176184101,1.3,B3A_MG2
176190014,1,1,3,3,3,3,62,31,75,30,1,8,2013,NA,5,8,NA,1,1,2,NA,NA,3,NA,,3,NA,1761951,176190014,1.3,B3A_MG2
177020007,1,1,3,3,3,3,62,33,20,21,1,98,2012,NA,1,1,6,4,NA,NA,NA,NA,3,NA,,3,NA,1770252,177020007,1.3,B3A_MG2
177023100,2,1,1,1,1,1,98,98,98,998,1,3,2010,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1770231,177020008,1.3,B3A_MG2
177023100,2,2,3,3,3,3,62,33,20,30,1,6,2014,NA,3,8,NA,1,1,6,NA,NA,3,NA,,3,NA,1770231,177020008,1.3,B3A_MG2
177020003,2,1,1,1,1,3,62,34,3,100,1,4,2007,NA,3,1,200,1,7,NA,NA,NA,3,NA,,1,NA,1770251,177020009,1.3,B3A_MG2
177020003,2,2,3,3,3,3,62,33,20,30,1,11,2008,NA,1,1,200,9,NA,NA,NA,NA,3,NA,,3,NA,1770251,177020009,1.3,B3A_MG2
177030000,6,1,3,3,3,3,62,33,20,30,1,10,2011,NA,1,1,1,95,NA,NA,NA,NA,1,3,AG,3,NA,1770300,177030006,1.3,B3A_MG2
177030000,8,1,3,3,3,3,62,33,20,30,1,98,2010,NA,3,1,1,23,NA,NA,NA,NA,1,3,AE,3,NA,1770300,177034201,1.3,B3A_MG2
177040000,3,1,8,1,1,3,62,12,75,998,1,1,2009,NA,1,8,NA,1,7,NA,NA,NA,3,NA,,1,NA,1770400,177040003,1.3,B3A_MG2
177040000,3,2,3,3,3,3,62,33,20,30,1,6,2010,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,1770400,177040003,1.3,B3A_MG2
177040004,1,1,3,3,3,3,62,13,71,50,1,98,2009,NA,5,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1770451,177040004,1.3,B3A_MG2
177040004,2,1,3,3,3,3,62,13,71,50,1,2,2008,NA,3,8,NA,1,1,2,NA,NA,1,1,D,3,NA,1770451,177040005,1.3,B3A_MG2
177050003,1,1,1,1,1,3,62,12,8,50,1,12,1998,NA,3,8,NA,1,1,2,NA,NA,3,NA,,1,NA,1770551,177050003,1.3,B3A_MG2
177050003,1,2,1,1,1,3,62,13,71,70,1,10,2002,NA,5,8,NA,1,1,2,NA,NA,3,NA,,1,NA,1770551,177050003,1.3,B3A_MG2
177050003,1,3,3,3,3,3,62,33,20,30,1,10,2012,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,1770551,177050003,1.3,B3A_MG2
177064100,2,1,3,3,3,3,62,12,73,30,1,98,2009,NA,3,8,NA,1,2,NA,NA,NA,1,2,AG,3,NA,1770641,177060004,1.3,B3A_MG2
177062200,3,1,1,1,1,3,62,12,75,160,1,2,2009,NA,5,8,NA,1,2,NA,NA,NA,3,NA,,1,NA,1770622,177060005,1.3,B3A_MG2
177062200,3,2,3,3,3,3,62,33,20,30,1,9,2013,NA,1,8,NA,16,NA,NA,NA,NA,1,2,AG,3,NA,1770622,177060005,1.3,B3A_MG2
177062200,7,1,3,3,3,3,62,33,20,30,1,6,2008,NA,1,1,1,4,NA,NA,NA,NA,3,NA,,1,NA,1770622,177062207,1.3,B3A_MG2
177062200,7,2,1,1,1,3,62,12,75,160,1,1,2009,NA,1,8,NA,1,2,NA,NA,NA,3,NA,,1,NA,1770622,177062207,1.3,B3A_MG2
177062200,7,3,3,3,3,3,62,33,20,30,1,4,2014,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,1770622,177062207,1.3,B3A_MG2
177064100,1,1,3,3,3,3,62,12,73,30,1,98,2009,NA,3,8,NA,13,NA,NA,NA,NA,1,2,AG,3,NA,1770641,177064101,1.3,B3A_MG2
177060003,5,1,8,1,1,3,62,31,73,998,1,98,1998,NA,5,8,NA,1,1,7,NA,NA,3,NA,,1,NA,1770651,177065105,1.3,B3A_MG2
177060003,5,2,3,3,3,3,62,33,20,30,1,6,2015,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,1770651,177065105,1.3,B3A_MG2
177070000,4,1,3,3,3,3,62,33,20,30,1,98,2008,NA,1,1,200,1,1,6,NA,NA,3,NA,,3,NA,1770700,177070004,1.3,B3A_MG2
177080003,1,1,3,3,3,3,62,33,20,21,1,9,2013,NA,3,1,500,4,NA,NA,NA,NA,3,NA,,3,NA,1770851,177080003,1.3,B3A_MG2
177090004,1,1,3,3,3,3,62,33,74,90,1,11,2014,NA,1,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1770951,177090004,1.3,B3A_MG2
177093100,6,1,3,3,3,3,62,33,20,30,1,10,2013,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,1770931,177093106,1.3,B3A_MG2
177104100,1,1,1,1,3,3,62,33,20,30,1,10,2010,NA,1,1,44,9,NA,NA,NA,NA,3,NA,,1,NA,1771041,177100002,1.3,B3A_MG2
177104100,1,2,3,3,3,3,62,33,20,30,1,11,2011,NA,3,1,3,4,NA,NA,NA,NA,3,NA,,3,NA,1771041,177100002,1.3,B3A_MG2
177104200,1,1,1,1,1,3,62,13,71,20,1,98,2008,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1771042,177100003,1.3,B3A_MG2
177104200,1,2,3,3,3,3,62,31,72,60,1,2,2009,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1771042,177100003,1.3,B3A_MG2
177104200,1,3,1,1,1,3,62,33,20,30,1,5,2014,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,1771042,177100003,1.3,B3A_MG2
177104200,1,4,3,3,3,3,62,31,72,60,1,2,2015,NA,5,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1771042,177100003,1.3,B3A_MG2
177100000,6,1,1,1,1,3,62,31,72,60,1,98,1990,NA,1,1,2000,1,1,1,NA,NA,3,NA,,1,NA,1771000,177100006,1.3,B3A_MG2
177100000,6,2,3,3,3,3,62,33,20,30,1,98,2012,NA,1,1,2000,9,NA,NA,NA,NA,3,NA,,3,NA,1771000,177100006,1.3,B3A_MG2
177104100,4,1,1,1,3,3,62,33,74,110,1,7,2006,NA,3,1,65,2,NA,NA,1,NA,3,NA,,1,NA,1771041,177104104,1.3,B3A_MG2
177104100,4,2,3,3,3,3,62,33,20,30,1,4,2011,NA,3,1,60,9,NA,NA,NA,NA,3,NA,,3,NA,1771041,177104104,1.3,B3A_MG2
177110000,3,1,3,3,3,3,62,33,20,30,1,98,2010,NA,1,8,NA,12,NA,NA,NA,NA,1,2,AG,3,NA,1771100,177110003,1.3,B3A_MG2
177110000,5,1,3,3,3,3,62,33,20,30,1,98,2008,NA,1,8,NA,9,NA,NA,NA,NA,1,2,AG,3,NA,1771100,177114101,1.3,B3A_MG2
177124100,1,1,3,3,3,3,62,16,4,120,1,98,2012,NA,3,1,1,95,NA,NA,NA,NA,1,1,V,3,NA,1771241,177120001,1.3,B3A_MG2
177124100,2,1,3,3,3,3,62,16,4,120,1,11,2011,NA,3,1,1,95,NA,NA,NA,NA,1,2,BV,3,NA,1771241,177120003,1.3,B3A_MG2
177130000,3,1,3,3,3,3,62,33,20,30,1,12,2009,NA,1,1,1,12,NA,NA,NA,NA,1,1,G,3,NA,1771300,177130003,1.3,B3A_MG2
177124100,4,1,3,3,3,3,62,16,4,120,1,8,2013,NA,3,1,1,95,NA,NA,NA,NA,3,NA,,3,NA,1771241,177130006,1.3,B3A_MG2
177130007,1,1,3,3,3,3,62,33,20,50,1,98,2011,NA,1,1,7,2,NA,NA,1,NA,3,NA,,3,NA,1771352,177130007,1.3,B3A_MG2
177130005,2,1,1,1,1,3,62,34,1,40,1,8,2005,NA,1,8,NA,2,NA,NA,1,NA,1,1,V,1,NA,1771351,177135102,1.3,B3A_MG2
177130005,2,2,1,1,1,3,62,33,20,21,1,7,2010,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1771351,177135102,1.3,B3A_MG2
177130005,2,3,3,3,3,3,62,16,4,120,1,8,2014,NA,3,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,1771351,177135102,1.3,B3A_MG2
177140002,2,1,1,3,3,3,62,35,15,110,1,8,2003,NA,5,1,230,8,NA,NA,NA,NA,1,1,A,1,NA,1771451,177140002,1.3,B3A_MG2
177140002,2,2,3,3,3,3,62,35,15,160,1,10,2008,NA,3,1,30,22,NA,NA,NA,NA,1,2,AG,3,NA,1771451,177140002,1.3,B3A_MG2
177140000,7,1,1,1,1,3,62,12,75,80,1,98,2006,NA,5,8,NA,1,1,2,NA,NA,3,NA,,1,NA,1771400,177140007,1.3,B3A_MG2
177140000,7,2,1,1,1,3,62,35,15,160,1,98,2009,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1771400,177140007,1.3,B3A_MG2
177140000,7,3,3,3,3,3,62,33,20,30,1,98,2013,NA,5,1,300,12,NA,NA,NA,NA,3,NA,,3,NA,1771400,177140007,1.3,B3A_MG2
177140002,1,1,1,3,3,3,62,35,15,110,1,98,2003,NA,5,8,NA,22,NA,NA,NA,NA,1,1,A,1,NA,1771451,177145101,1.3,B3A_MG2
177140002,1,2,3,3,3,3,62,35,15,160,1,98,2008,NA,1,1,10,22,NA,NA,NA,NA,1,1,A,3,NA,1771451,177145101,1.3,B3A_MG2
177160003,1,1,1,1,1,3,62,31,72,100,1,98,2008,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1771651,177160003,1.3,B3A_MG2
177160003,1,2,3,3,3,3,62,14,71,60,1,98,2012,NA,3,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1771651,177160003,1.3,B3A_MG2
177184100,1,1,3,3,3,3,62,12,75,90,1,98,2010,NA,5,8,NA,95,NA,NA,NA,NA,1,1,G,3,NA,1771841,177180001,1.3,B3A_MG2
177180000,2,1,3,3,3,3,62,33,20,30,1,10,2010,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,1771800,177180002,1.3,B3A_MG2
177180005,2,1,1,1,1,3,62,12,75,60,1,9,2013,NA,3,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,1771851,177180005,1.3,B3A_MG2
177180005,2,2,3,3,3,3,62,33,20,20,1,9,2014,NA,1,8,NA,8,NA,NA,NA,NA,1,2,AG,3,NA,1771851,177180005,1.3,B3A_MG2
177230003,1,1,3,3,3,3,62,31,74,10,1,98,2008,NA,5,8,NA,13,NA,NA,NA,NA,3,NA,,1,NA,1772351,177230003,1.3,B3A_MG2
177230003,1,2,1,1,1,3,62,33,20,30,1,6,2013,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,1772351,177230003,1.3,B3A_MG2
177230003,1,3,3,3,3,3,62,31,74,10,1,1,2014,NA,5,8,NA,13,NA,NA,NA,NA,3,NA,,3,NA,1772351,177230003,1.3,B3A_MG2
177234100,1,1,3,3,3,3,62,31,74,10,1,98,2010,NA,3,1,3,23,NA,NA,NA,NA,3,NA,,3,NA,1772341,177230004,1.3,B3A_MG2
177242100,1,1,3,3,3,3,62,31,73,30,1,98,2012,NA,5,8,NA,1,1,2,NA,NA,3,NA,,3,NA,1772421,177240001,1.3,B3A_MG2
177242200,1,1,3,3,3,3,62,32,75,60,1,1,2015,NA,5,8,NA,1,1,1,NA,NA,3,NA,,3,NA,1772422,177240003,1.3,B3A_MG2
177250002,1,1,1,1,1,3,62,33,22,120,1,98,1996,NA,3,1,30,1,1,1,NA,NA,1,1,B,1,NA,1772551,177250002,1.3,B3A_MG2
177250002,1,2,1,1,1,3,62,31,72,60,1,98,1998,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1772551,177250002,1.3,B3A_MG2
177250002,1,3,1,1,1,3,62,12,12,220,1,98,2001,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1772551,177250002,1.3,B3A_MG2
177250002,1,4,1,3,3,3,62,12,75,60,1,98,2002,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,1772551,177250002,1.3,B3A_MG2
