Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
2692100032,no job,,,,,,,,
2692100031,9,9,9,9,9,9,9,9,9
2692100048,no job,no job,no job,no job,no job,no job,no job,no job,
2692400001,no job,no job,no job,,,,,,
2692400002,no job,no job,,,,,,,
2692600004,no job,no job,no job,no job,no job,no job,no job,no job,
2692600032,no job,no job,no job,no job,no job,no job,,,
2692700031,no job,no job,no job,no job,no job,no job,no job,,
2692900041,no job,,,,no job,,,,
2700100002,,,,,,,,,6
2700100004,no job,no job,no job,no job,no job,no job,,,6
2700200003,no job,no job,no job,no job,no job,no job,no job,,
2700200004,no job,no job,no job,no job,no job,no job,no job,no job,
2700300003,no job,no job,,,,,,,6
2700300005,,,no job,no job,no job,no job,no job,no job,6
2700300006,no job,,,,,,,,6
2700300007,no job,no job,no job,no job,no job,no job,no job,no job,6
2700400002,,,,,,,,,6
2700400003,no job,no job,no job,no job,no job,no job,no job,no job,6
2700400004,,,no job,,,,,,6
2700431001,,,,,,,,,6
2700431002,no job,no job,no job,no job,no job,no job,,,6
2700500001,no job,no job,no job,no job,,,,,6
2700500002,no job,no job,no job,no job,,,,,6
2700500036,no job,no job,no job,no job,no job,no job,,,
2700531001,,,,,,,,,6
2700600001,,,,,,,,,6
2700600002,,,,,,,,,6
2700600003,no job,no job,no job,no job,no job,no job,no job,no job,6
2700700001,,,,,,,,,6
2700700002,,,,,,,,,6
2700800001,,,,,,,,,6
2700800004,,,,,,,,,6
2700800008,no job,no job,no job,,,,,,6
2700800052,no job,no job,,,no job,no job,no job,,
2700800051,,,,no job,no job,no job,no job,no job,
2701000001,no job,,,,,,,,
2701000005,no job,no job,no job,no job,no job,no job,no job,no job,no job
2701100005,,,,,,,,,6
2701100007,,,,,,,,,6
2701131001,,,,,,,,,6
2701131002,,,,,,,,,6
2701211002,,,,,,,,,6
2701211001,,,,,,,,,6
2701500001,,,,,,,,,no job
2701500006,no job,no job,no job,no job,no job,no job,no job,no job,
2701500032,,,,,,,,,6
2701500031,,,,,,,,,6
2701600004,,,no job,no job,,,,,
2701800001,,,,,,,no job,no job,no job
2701800002,,,,no job,no job,no job,no job,no job,6
2701800004,no job,no job,no job,no job,no job,no job,,,6
2701800051,no job,no job,no job,no job,no job,no job,no job,,
2701811001,no job,,,,,,,,
2701900001,no job,no job,no job,no job,no job,no job,no job,,6
2701900002,,,,,,,,,6
2701900003,no job,,,,no job,no job,no job,no job,6
2702000001,,,,,,,,,6
2702000002,,,,,,,,,6
2702000031,no job,no job,no job,no job,no job,,,,
2702000051,,,,,,,,,6
2710111007,no job,no job,no job,no job,no job,no job,no job,no job,
2710111003,no job,,,,,,,,
2710200005,no job,no job,no job,no job,no job,no job,no job,no job,no job
2710200042,no job,no job,no job,no job,,,,,no job
2710300005,no job,no job,no job,no job,no job,no job,,,
2710400032,no job,no job,no job,no job,,,,,
2710400044,no job,no job,no job,no job,,,,,
2710400043,no job,no job,,,,,,,
2710600031,no job,no job,no job,no job,no job,no job,no job,,
2710600041,no job,no job,no job,no job,no job,no job,no job,,
2710600042,no job,no job,,,,,,,
2710700007,no job,no job,no job,no job,,,,,
2710700051,no job,no job,no job,,,,,,
2710800002,no job,no job,no job,,,,,,
2710800005,no job,no job,no job,no job,no job,no job,,,
2710900003,no job,no job,no job,no job,no job,no job,no job,no job,
2710900007,no job,no job,no job,no job,no job,no job,no job,no job,
2711000001,no job,no job,,,,,,,no job
2711100002,no job,no job,no job,no job,,,,,
2711100003,no job,,,,,no job,no job,,
2711100004,,,no job,,,,,,
2711200004,no job,,,,,,,,
2711200007,no job,no job,no job,no job,,no job,no job,no job,no job
2711300032,no job,no job,no job,no job,no job,no job,no job,no job,
2711300044,no job,no job,no job,no job,no job,no job,no job,,
2711300062,,,,no job,no job,no job,no job,no job,no job
2711500008,no job,no job,no job,no job,no job,no job,,,
2711531002,,,,,no job,no job,no job,no job,no job
2711531004,no job,no job,no job,no job,no job,no job,no job,no job,
2711531005,no job,no job,no job,no job,no job,no job,no job,no job,no job
2711531006,no job,no job,no job,no job,no job,no job,no job,no job,no job
2711700042,no job,no job,,no job,no job,no job,,,
2711700041,no job,no job,no job,no job,no job,no job,,,
2711700052,no job,no job,no job,no job,no job,no job,,,
2711700051,no job,no job,no job,no job,no job,no job,,,
2711700063,no job,no job,no job,no job,no job,no job,no job,,
2711800041,no job,,,,,,,,
2712011009,no job,no job,no job,no job,no job,no job,no job,,
2712011007,no job,no job,no job,,,,,,
2712100006,no job,,,,,,,,
2712200052,no job,no job,no job,no job,no job,no job,no job,no job,
2712300051,no job,no job,,,,,,,
2712300052,no job,no job,no job,,,,no job,,
2712400002,no job,no job,no job,no job,no job,no job,no job,no job,
2712400042,no job,no job,no job,,,,,,
2712411002,,,,,,no job,no job,no job,no job
2712500001,,,,,,,,,no job
2712600002,,,,,no job,no job,no job,no job,no job
2712700003,no job,no job,no job,no job,no job,no job,,,
2712700004,no job,no job,no job,no job,no job,no job,no job,no job,
2712900041,no job,no job,no job,,,,,,
2712931002,no job,no job,no job,no job,no job,no job,no job,no job,
2713000042,,,,,,no job,,no job,no job
2713000062,,no job,no job,no job,no job,no job,no job,no job,no job
2713000071,no job,no job,no job,no job,no job,no job,no job,no job,
2720100003,no job,no job,no job,no job,no job,,,,
2720200004,,,,,,,,no job,no job
2720200005,no job,no job,no job,no job,no job,,,,no job
2720211002,no job,no job,no job,no job,no job,no job,no job,,
2720300032,no job,no job,,,,,,,
2720300031,no job,no job,no job,no job,no job,no job,,,
2720400003,no job,no job,no job,,,,,,
2720400004,no job,no job,no job,no job,no job,,,,
2720500052,no job,no job,,,,,,,
27207000011,no job,no job,no job,no job,,,,,
2720700081,no job,no job,no job,no job,no job,,no job,,
2720700082,no job,no job,no job,no job,no job,,,,
2720711001,,,,no job,,,,,
2720711002,no job,no job,no job,no job,,,,,
2720800032,no job,no job,no job,,,,,,
2720800031,no job,no job,,,,,,,
2721000003,no job,no job,no job,no job,,,,,
2721000045,no job,no job,no job,no job,,,,,
2721131003,no job,no job,no job,no job,no job,no job,no job,,
2721200041,no job,no job,,,,,,,
2721300002,no job,no job,no job,,,,,,
2721600051,no job,no job,no job,no job,,,,,
2721600052,,,,,no job,no job,no job,no job,no job
2721600064,no job,no job,no job,no job,,,,,
2721600063,no job,no job,no job,no job,no job,,,,
2722000031,no job,,,,no job,no job,no job,,
2722000033,no job,no job,no job,no job,,,,,
2722000032,no job,no job,,,no job,,,,
2722100005,no job,no job,no job,no job,no job,no job,,,
2722100041,no job,no job,no job,,,,,,
2722300034,no job,no job,no job,,,,,,
2722300033,no job,,,,,,,,
2722400042,no job,no job,no job,no job,no job,no job,,,
2722500003,no job,no job,no job,no job,no job,,,,
2722631002,no job,no job,no job,no job,no job,no job,no job,no job,
27227000011,no job,no job,no job,no job,no job,no job,,,
27227000012,no job,no job,no job,no job,no job,no job,no job,no job,
2722900031,no job,,,,,,,,
27229000410,no job,no job,no job,no job,no job,no job,,,
2723000035,no job,no job,no job,,,,,,
2723000033,no job,no job,,,,,,,
2723000046,no job,no job,no job,no job,no job,no job,no job,,
2730100047,no job,no job,no job,no job,no job,no job,,,
2730331002,no job,,,,,,,,
2730400012,no job,,,,,,,,
2730400032,,,,no job,no job,no job,no job,no job,no job
2730431002,no job,no job,no job,no job,no job,no job,no job,,
2730500005,no job,no job,no job,no job,no job,no job,,,
2730600003,no job,no job,no job,no job,no job,no job,no job,no job,no job
2730800002,no job,no job,no job,no job,,,,,
2730800004,no job,no job,no job,no job,no job,,,,
2730800032,,,,,,,no job,,no job
2730800052,,,,,no job,no job,no job,no job,no job
2730900003,no job,no job,no job,no job,no job,no job,no job,,
2730900004,no job,,,,,,,,
2731000002,no job,no job,no job,no job,no job,no job,no job,,
2731000003,,,no job,no job,no job,no job,no job,,
2731000041,no job,no job,no job,no job,no job,,,,
2731000042,no job,no job,no job,no job,,,no job,no job,no job
2731100006,no job,,,,,,,,
2731300002,,,,no job,no job,no job,no job,no job,no job
2731300003,no job,no job,no job,no job,no job,,,,
2731300006,no job,no job,no job,no job,no job,,no job,,
2731500002,no job,no job,no job,no job,no job,no job,no job,no job,
2731500062,,no job,no job,no job,no job,no job,,,
2731500061,,,no job,no job,no job,no job,no job,,
2731600031,no job,,,,,,,,
2731600042,no job,no job,no job,no job,,,,,
2731600041,no job,no job,no job,no job,,,,,
2731700032,no job,no job,no job,no job,no job,no job,,,
2731800003,no job,no job,no job,no job,no job,no job,no job,,
2731900008,no job,no job,no job,,,,,,
27319000014,no job,no job,,no job,no job,no job,no job,no job,no job
2731900071,no job,no job,no job,no job,no job,no job,no job,,
2731933002,no job,no job,no job,no job,no job,no job,no job,,
2732000005,no job,no job,no job,no job,no job,,,,
2732000006,no job,no job,no job,no job,no job,no job,no job,,
2732200032,no job,no job,no job,no job,no job,no job,no job,no job,no job
2732200042,,,,no job,no job,no job,,,
2732200075,no job,no job,no job,no job,no job,no job,,,
2732400002,no job,no job,no job,no job,no job,no job,no job,,
2732400007,no job,no job,,,,,,,no job
2732631002,no job,,,,,,,,
2732632002,no job,,,,,,,,
2732632003,no job,no job,no job,no job,no job,no job,,,
2732700006,no job,,,,,,,no job,no job
2732800003,no job,no job,no job,no job,no job,no job,no job,no job,
2740100002,,,,,,,,no job,
2740100031,no job,,,,,,,,
2740100041,no job,,,,,,,,
2740100042,,,,,no job,no job,no job,,
2740200032,,,no job,no job,no job,no job,no job,no job,
2740200052,no job,,,,,,,,
2740200062,no job,no job,no job,no job,,,,,no job
2740200072,no job,no job,no job,no job,,,,,
2740200081,no job,no job,no job,no job,no job,no job,no job,,
2740331001,,,,no job,,,,,
2740331002,no job,no job,no job,no job,no job,no job,no job,no job,
2740400001,,,,,,,,,no job
2740400031,no job,no job,no job,no job,no job,no job,,,
2740531005,no job,,,,,,,,no job
2740531002,,,no job,no job,no job,no job,no job,no job,no job
2740600022,no job,no job,no job,no job,no job,no job,no job,no job,no job
2740800007,no job,no job,no job,no job,no job,no job,no job,,
2740800008,no job,no job,no job,no job,,,,,
2740800041,no job,no job,,,,,,,
2741100001,,,,,,no job,no job,no job,no job
2741100003,no job,no job,,,,,,,
2741100062,no job,no job,no job,no job,no job,,,no job,no job
2741300004,no job,no job,,,,,,,
2741300005,no job,no job,no job,,,,,,
2741500003,no job,no job,,,,,no job,no job,
2741500061,no job,no job,no job,,,,,,
2741531001,,,,,,,no job,no job,no job
2741531002,,,no job,,,,no job,no job,
2741600051,no job,no job,no job,no job,no job,,,,
2741600061,no job,no job,no job,no job,no job,,,,
2741700003,no job,no job,no job,no job,,,,,
2742000002,no job,no job,no job,no job,no job,no job,no job,no job,
2742000008,no job,no job,,,,no job,no job,no job,no job
2742000051,no job,no job,no job,no job,no job,no job,no job,,
2742000061,no job,no job,,,,,,,
2742031002,no job,no job,no job,no job,no job,no job,no job,,
2742100003,no job,,,,,,,,
2742232002,no job,no job,no job,no job,no job,,,,
2742300002,no job,no job,,,,,,,
2742300003,no job,no job,no job,no job,no job,no job,no job,no job,
2742300004,no job,no job,no job,no job,no job,no job,no job,no job,
2742400004,no job,,,,,,,,
2742400005,no job,no job,no job,,no job,no job,no job,no job,
2742500006,,no job,no job,,,,,no job,
2742700003,,no job,,,,,,,
2742700043,no job,no job,no job,,,,,,
2742700051,no job,no job,no job,no job,no job,no job,no job,no job,no job
2742700052,no job,no job,no job,,,,,,
2742900003,no job,no job,no job,no job,no job,no job,no job,no job,
2742900041,no job,no job,no job,no job,no job,no job,no job,,
2743000004,,,,,,,,,no job
2750100002,no job,no job,no job,no job,,,no job,no job,no job
2750100032,no job,no job,no job,,,,,,
2750100031,no job,no job,no job,no job,,,,,
2750200004,no job,no job,no job,no job,no job,no job,,,
2750200005,no job,no job,no job,no job,no job,no job,no job,no job,
27502000010,no job,no job,no job,,,,,,
2750500004,no job,no job,no job,no job,,,,,
2750500032,,,no job,no job,no job,no job,no job,no job,no job
2750600004,no job,no job,no job,,,,,,
2750800002,no job,no job,no job,,,,,,
2750800067,no job,no job,,,,,,,
2750831003,no job,no job,no job,no job,,,,,
2750900006,no job,no job,no job,,,,,,
2751100005,no job,no job,no job,no job,no job,no job,no job,,
2751100041,no job,no job,no job,no job,no job,no job,,,
2751131001,,,,,,,no job,no job,
2751131002,no job,no job,,,,,,,
2751300002,no job,no job,no job,no job,no job,no job,no job,,
2751400006,no job,no job,no job,,no job,no job,no job,no job,no job
2751400009,no job,no job,no job,no job,no job,no job,,no job,no job
2751431002,no job,no job,no job,no job,,,,,
2751700002,no job,no job,,,,,,,
2751711002,no job,no job,no job,no job,no job,no job,no job,,
2751711003,no job,no job,no job,no job,no job,no job,no job,no job,
2751800007,no job,no job,no job,no job,no job,no job,no job,no job,no job
27518000011,,,,,,,,no job,no job
2751800081,no job,no job,,,,,,,
2751831001,,,,,,,,no job,no job
2751831002,no job,no job,no job,no job,no job,no job,no job,no job,no job
2751900007,no job,,,,,,,,
2751900009,no job,no job,no job,no job,no job,no job,no job,no job,
2751931002,no job,no job,no job,no job,no job,no job,no job,no job,
2760100042,,,,,,,no job,no job,no job
2760100052,no job,no job,no job,no job,,,,,no job
2760100061,no job,no job,no job,no job,no job,,,,
2760100108,no job,no job,no job,no job,no job,,,,
2760131002,no job,no job,no job,,,,,,
2760200008,no job,no job,no job,,,,,,
2760231002,no job,,,,,,,,
2760500005,no job,no job,no job,no job,no job,no job,no job,no job,
2760500006,no job,no job,no job,no job,no job,no job,no job,,
2760500042,no job,no job,no job,,,,,no job,no job
27606000012,no job,no job,no job,no job,no job,no job,no job,no job,
2760600032,no job,no job,no job,no job,,,,,
2760700007,no job,,,,,,,,
2760800031,no job,no job,no job,no job,,,,,
2760800032,no job,no job,no job,no job,no job,,,,
2760800061,no job,no job,no job,no job,no job,no job,,,
2760900005,no job,,,,,,,,
2760900008,no job,no job,no job,no job,no job,no job,no job,no job,
2760900009,no job,no job,no job,no job,no job,no job,no job,no job,no job
2760900044,no job,no job,no job,no job,no job,,,no job,
2760900045,no job,no job,no job,no job,no job,no job,no job,no job,
2760931001,no job,,,,,,,,
2761000042,no job,no job,no job,no job,no job,no job,no job,no job,no job
2761111001,no job,no job,no job,no job,,,,,
2761111008,no job,,,,,,,,
2761111006,no job,no job,no job,no job,no job,,,no job,no job
2761300003,no job,no job,no job,no job,no job,no job,no job,,
2761300004,no job,no job,no job,no job,,,,,
2761300005,no job,no job,no job,no job,no job,,,,
2761400002,no job,no job,no job,,,,,,
2761411006,no job,no job,no job,no job,no job,no job,,,
2761431002,no job,no job,no job,,,,,,
2761500009,,no job,no job,no job,,,,,
2761500052,no job,no job,no job,no job,no job,no job,no job,no job,no job
2761600003,no job,no job,no job,no job,no job,no job,no job,no job,
2761700005,no job,no job,no job,no job,no job,no job,,,
2761700006,no job,no job,,,,,,,
2761900052,no job,,,,,,,,
2762000052,,,,,no job,no job,no job,no job,no job
2762011002,,,,no job,no job,no job,no job,no job,no job
2770100002,,,,,,,,,6
2770121002,,,,,,,,,6
2770121001,,,,,,,,,6
2770200001,,,,,,,,,6
2770200041,no job,no job,no job,,,,,,6
2770200042,,no job,,,,,,no job,no job
2770300002,no job,no job,no job,no job,no job,no job,,,6
2770300005,no job,no job,no job,no job,no job,no job,no job,,6
2770300042,no job,no job,no job,no job,,,,no job,6
2770300041,,,,,,,,,6
2770400002,,,,,,,,,6
2770400005,,,,,,,,,6
2770421002,,,,,,,,,6
2770421003,,,,,,,,,6
2770431001,,,,,,,,,6
2770500002,,,,,,,,,6
2770500004,,,,,,,,,6
2770600001,,,,,,,,,6
2770600002,,,,,,no job,no job,no job,6
2770700001,,,,,,,,,6
2770700002,,,,,,,,,6
2770700004,,,,,,,,,6
2770700005,no job,no job,no job,no job,no job,no job,no job,no job,6
2770731002,,no job,no job,no job,,,,,
2770800051,,,,,,,,,6
2770831001,,,,,,,,,6
2770900001,,,,,,,,,6
2770900002,,,,,,,,,6
2770900051,no job,no job,no job,,,,no job,no job,6
2770921002,no job,,no job,no job,no job,,no job,,6
2770921001,,,,,,,,,6
2771000001,,,,,,,,,6
2771000002,,no job,no job,no job,no job,no job,no job,no job,6
2771000004,,,,,,,,,6
2771000052,no job,no job,no job,,,,,,6
2771000051,,,,,,,,,6
2771100001,,,,,,,,,6
2771100002,no job,no job,no job,no job,no job,no job,no job,,6
2771100004,no job,no job,no job,no job,no job,no job,no job,,6
2771100032,,,,,,,,,6
2771100031,,,,,,,,,6
2771200001,,,,,,,,,6
2771200026,,,,,,,,,6
2771200022,no job,no job,no job,no job,,,,,6
2771200021,,,,,,,,,6
2771300001,,,,,,,,,6
2771300002,,,,,,,,,6
2771321002,,,,,,,,,6
2771321001,,,,,,,,,6
2771322002,,,,no job,no job,no job,no job,no job,no job
2771400001,,,,,,,,,6
2771400004,no job,no job,no job,no job,no job,,,,6
2771400008,,,,,,,,,6
2771400061,,,,,,,,,6
2771400131,,,,,,,,,6
2771411004,,,,,,,,,6
2771411005,no job,no job,no job,no job,no job,no job,no job,,6
2771411006,no job,no job,no job,no job,no job,no job,no job,no job,6
2771431001,,,,,,,,,6
2771431002,,,,,,,,,6
2771432001,,,,,,,,,6
2771600001,,,,,,,,,6
2771600002,no job,no job,no job,no job,no job,no job,,,6
2771800001,,,,,,,no job,no job,6
2771800004,no job,no job,no job,no job,no job,no job,,,6
2771800005,no job,no job,no job,no job,no job,no job,,,6
2771800006,no job,no job,no job,no job,no job,,,,6
2771900001,,,,,,,,,6
2771900002,,,,,,,,,6
2780100001,,,,no job,no job,no job,no job,no job,no job
2780100006,no job,no job,no job,no job,,,,,
2780200001,,,,,,,,,6
2780200006,,,,,,no job,,,6
2780200007,no job,no job,no job,no job,,,,,6
2780200008,no job,no job,no job,no job,no job,no job,no job,no job,6
2780200009,no job,no job,no job,no job,no job,no job,no job,no job,6
27802000010,no job,no job,no job,no job,,,,,6
2780200031,,,,,,,,,6
2780200032,,,,,,,,,6
2780200051,,,no job,no job,no job,no job,no job,no job,no job
2780300001,,,,,,no job,no job,no job,6
2780300002,,,,,,,,,6
2780300006,no job,no job,no job,no job,no job,no job,,,6
2780331001,,,,,,,,,6
2780400001,,,,,,,,,6
2780400002,,,,,,,,,6
2780600001,no job,,,,,,,,6
2780600002,,,,,,,,,6
2780600005,no job,,,,,,,,6
2780600009,no job,no job,no job,no job,no job,no job,,,6
27806000016,no job,no job,no job,no job,no job,,,,6
2780700002,,,,,,,,,6
2780700004,no job,no job,no job,no job,no job,no job,no job,,6
2780900003,,,,,,,,,6
2780900006,,,,,,,,,6
2780900007,no job,no job,no job,no job,no job,no job,,,6
2780900008,no job,no job,no job,no job,no job,no job,no job,no job,6
27809000012,no job,no job,no job,no job,no job,no job,no job,no job,6
27809000013,,,,,,,,,6
2781000004,no job,no job,no job,,,,,,6
2781000006,no job,no job,no job,no job,no job,no job,,,6
2781031001,,,,,,,,,6
2781031002,,no job,,,,,,no job,6
2781200006,no job,no job,,,,,,,6
27812000010,no job,no job,no job,no job,no job,no job,no job,,6
2781200052,no job,no job,,no job,no job,no job,no job,no job,6
2781200051,,,,,,,,,6
2781231001,,,,,,,,,6
2781231002,no job,no job,no job,no job,no job,no job,no job,,6
2781232002,,no job,no job,no job,no job,no job,no job,no job,no job
2781500003,no job,no job,no job,no job,no job,no job,no job,,
2781600002,,,,,,,,,6
2781600003,,,,,,,,,6
2782000001,,,,,,,,,6
2782000002,,,,,,,,,6
2790100003,,,,,,,,,6
2790100004,no job,no job,no job,no job,no job,no job,no job,,6
2790111001,,,,,,,,,6
2790200001,,,,,,,,,6
2790200002,,,,,,,,,6
2790300003,,,,,,,,,6
2790300009,,,,,,,,,6
2790300022,,,,,no job,,,,6
2790300021,no job,no job,,,,,no job,no job,6
2790300023,no job,no job,no job,no job,no job,no job,,,6
2790400001,,,,,,,,,6
2790400003,,,,,,,no job,no job,6
2790400005,no job,no job,no job,no job,,,,,6
2790431002,no job,no job,,,,,,,6
2790431001,,,,,,,,,6
2790500001,,,,,,,,,6
2790500002,no job,no job,no job,no job,,,,,6
2790500003,,,,,,,,,6
2790600001,,,,,,,,,6
2790600006,no job,no job,no job,no job,,,,,6
2790700001,,,,,,,,,6
2790700002,,,,,,,,,6
2790800001,,,,,,,,,6
2790900001,,,,,,,,,6
2790900007,,,,,,,,,6
2790911001,,,,,,,,,6
2790921002,no job,no job,no job,no job,no job,no job,no job,,6
2791000001,,,,,,,,,6
2791000002,,,,,,,,,6
2791100001,,,,,,,,,6
2791100004,,,,,,,,,6
2791100051,no job,,,,,,,,6
2791100052,no job,no job,no job,no job,,,,,6
2791200002,,,,,,,,,6
2791211002,,,,,,,,,6
2791231001,no job,no job,,,,,,,6
2791231003,no job,no job,no job,no job,no job,no job,no job,no job,6
27913000010,,,,,,,,,6
2791400002,,,,,,,,,6
2791431001,,,,,,,,,6
2791500005,no job,,,,,,,,6
2791521003,,,,,,,,,6
2791522001,,,,,,,,,6
2791600001,,,,,,,,,6
2791600002,,,,,no job,no job,no job,no job,6
2791600003,,,,,,,,,6
2791600005,no job,no job,no job,no job,no job,no job,no job,no job,6
2791600006,no job,no job,no job,no job,no job,no job,no job,,6
2791611001,,,,,,,,,6
2791700031,no job,,,,,,,,6
2791821005,,,no job,no job,no job,no job,no job,no job,6
2791821001,,,,,,,,,6
2791900001,,,,,,,,,6
2791900002,,,,,,,,,6
2791921002,no job,no job,no job,no job,no job,,,,6
2791921001,,,,,,,,,6
2791931001,no job,,,,,,,,6
2792000009,,,,,,,,,6
2792000062,no job,no job,no job,no job,no job,no job,no job,,6
2792000061,no job,no job,no job,no job,,,,,6
2792011001,,,,,,,,,6
2792021001,,,,,,,,,6
2792031002,no job,no job,no job,no job,no job,no job,,,no job
2792031001,,,,,,,,,6
2792100001,,,,,,,,,6
2792100002,,,,,,,,,6
2792100031,,,,,,,,,6
2792300001,,,,,,,,,6
2792300002,,,,,,,,,6
2792300003,no job,no job,no job,no job,no job,,,,6
2792400001,,,,,,,,,6
2792400002,,,,,,,,,6
2792400004,,,,,,,,,6
2792400006,no job,no job,no job,no job,no job,no job,,,6
2792500001,,,,,,,no job,no job,6
2792500025,no job,no job,,,,,,,6
2792600001,,,,,,,,,6
2792600004,no job,,,,,no job,,,6
2792600008,,,,,,,,,6
2792611002,,,,,,,,,6
2792611001,,,,,,,,,6
2792621002,no job,no job,no job,,,,,,6
2792621001,,,,,,,,,6
2792700001,,,,,,,,no job,6
2792800002,,,,,,,,,6
2792800003,,,,,,,,,6
2792800004,,,,,,,,,6
2792900002,no job,no job,no job,no job,,,,,6
2792900005,no job,no job,no job,no job,no job,,,,6
2792900007,no job,no job,no job,,,,,,6
2793000002,,,,,,no job,no job,no job,6
2800100001,no job,no job,no job,no job,no job,no job,no job,,6
2800100002,,,,,,,no job,no job,no job
2800100004,no job,no job,no job,no job,no job,no job,no job,,6
2800100007,no job,no job,no job,no job,no job,no job,no job,no job,6
2800100009,,,,no job,no job,no job,no job,no job,no job
2800200001,no job,no job,no job,no job,no job,,,,6
2800200002,,,,,,,no job,no job,no job
2800200007,no job,no job,no job,no job,no job,no job,,,6
2800200042,no job,no job,no job,no job,no job,no job,,,no job
2800300001,,,,,,,,,6
2800300002,,,,,,,,,6
2800300006,no job,no job,no job,no job,no job,no job,,,6
2800300031,,,,,,,,,6
2800300041,,,,,,,,,6
2800300051,no job,no job,no job,no job,no job,,,,
2800400003,,,,,,,,,6
2800500001,,,,,,,,,6
2800500002,no job,no job,no job,no job,,,,,6
2800500003,no job,no job,no job,,no job,no job,,,6
2800732006,,,,,,,,,6
2800732003,,,,,,,,,6
2800800001,,,,,,,,,6
2800800002,,,,,,,,,6
2800900001,,,,,,,,,6
2800900003,no job,no job,no job,,,no job,no job,,6
2800900006,no job,no job,no job,,,,,no job,6
28009000018,,,,,,,,no job,6
28009000019,no job,no job,no job,no job,,,,,6
2800900042,,,,,,,,no job,no job
2801000001,,,,,,,,,6
2801000002,,,,,,,,,6
2801000003,no job,no job,no job,no job,no job,no job,no job,,6
2801100001,,,,,,,,,6
2801100002,,,,,,,,,6
2801121002,no job,no job,no job,no job,,,,,6
2801131002,no job,no job,no job,no job,no job,,,,
2801132002,no job,no job,no job,no job,no job,no job,no job,no job,6
2801132001,,,,,,,,,6
2801200001,,,,,,,,,6
2801200006,no job,no job,no job,no job,no job,no job,no job,,no job
2801221002,no job,no job,no job,no job,no job,,,,6
2801221001,,,,,,,,,6
2801231001,,,,,,,,,6
2801231002,,,,,,,,,6
2801300002,,,,no job,no job,no job,no job,no job,no job
2801300004,no job,no job,no job,no job,no job,no job,no job,,6
2801400002,,,,,,,,,6
2801500001,,,,,,,,,6
2801511001,,,,,,,,,6
2801511002,,,,,,,,,6
2801511003,,,,,,,,,6
2801531002,,,,,,,,,6
2801531001,,,,,,,,,6
2801600005,,,,,,,,,6
2801631001,,,,,,,,,6
2801631002,,,,,no job,no job,no job,no job,no job
2801700001,,,,,,,,,6
2801700002,,,,,,no job,no job,no job,no job
2801700004,no job,no job,,,,no job,no job,,6
2801700006,no job,no job,no job,no job,,,,,6
2801700032,,no job,no job,no job,no job,no job,no job,no job,no job
2801711001,,,,,,,,,6
2801711002,,,,,,,,,6
2801731001,,,,,,,,,6
2801731002,,,,,,,,,6
2801732001,,,,,,,,,6
2801732002,,,,,,,,,6
2801900001,,,,,,,,,6
2801900021,no job,,,,,,,,
2801911001,,,,,,,,,6
2801911002,no job,no job,no job,no job,no job,no job,,,6
2802000001,,,,,,,,,6
2802000002,,,,,,no job,no job,no job,no job
2802000003,no job,no job,no job,,,,,,6
2802000005,no job,no job,no job,no job,no job,no job,no job,no job,6
2802100003,,,,,,,,,6
2802200004,,,,,,,,,6
2802200051,no job,,,,,,,,
2802221002,,,,,,,,,6
2802221003,no job,no job,no job,no job,no job,no job,no job,no job,6
2802300001,,,,,,,,,6
2802300002,,,,,,,,,6
2802300004,no job,no job,no job,,,,,,6
2802300005,no job,no job,no job,no job,no job,no job,,,6
2802400001,,,,,,,,,6
2802400002,,,,,,,,,6
2802400005,no job,no job,no job,no job,no job,no job,no job,no job,6
2802431002,no job,no job,no job,no job,,no job,no job,no job,no job
2802431001,no job,no job,no job,no job,no job,no job,no job,,6
2802432002,no job,no job,no job,no job,no job,no job,,,6
2802500001,,,,,,,,,6
2802500002,,,,,,,,,6
2802500003,,,,,,,,,6
2802500041,no job,no job,no job,no job,,,,,6
2802500051,no job,no job,no job,no job,no job,no job,,,
2802600001,no job,no job,,,,,no job,no job,no job
2802600002,no job,no job,no job,no job,,,,,6
2802800001,,,no job,no job,no job,no job,no job,no job,no job
2802821002,no job,,,,,,,,6
2802821003,,,,,,,,,6
2802831002,no job,,,,,,,,
2802900002,,,,,,,,,6
2802900005,,no job,no job,,no job,no job,,,6
2802900042,,,no job,no job,no job,,,,
2802931002,no job,no job,no job,no job,no job,,no job,no job,6
2803000001,,,no job,no job,no job,no job,no job,no job,no job
2803000004,no job,no job,no job,no job,,,,,6
2803031001,,,,,,,,,6
2810100001,,,,,,,,,no job
2810100042,no job,no job,no job,no job,no job,no job,no job,no job,
2810111002,,,,,,no job,no job,no job,no job
2810221002,,,,,,,,,6
2810300008,no job,,,,,,,,
2810300032,no job,,,,,,no job,no job,
2810400004,no job,no job,no job,no job,no job,no job,no job,no job,no job
2810400031,no job,no job,no job,no job,no job,no job,no job,,
2810700001,,,,,,,,,no job
2811000002,,,,,,no job,no job,no job,no job
2811100032,no job,no job,no job,no job,no job,no job,no job,no job,
2811300002,no job,no job,no job,no job,no job,no job,,,no job
2811300005,no job,no job,no job,no job,no job,no job,,,
2811400031,,,,,no job,no job,no job,,
2811700001,,,,,no job,no job,no job,no job,no job
2811700062,no job,no job,no job,no job,,,,,
